Animal Name,Chemical,Endpoint Value,Endpoint Description,Range,Sex,Life Cycle Stage,Location,Sample Size,Tox Exposure,Toxicity Endpoint Type,Tox Exposure Duration,Tox Exposure Technique,Type
Enhydra lutris (Sea Otter),MOLYBDENUM,"BI-89:0.778, WM-89: 0.884, WM-91: 0.617, SW-91: 0.616 µg/g ww",Egg concentration,,NR,Embryo,"Bair Island, WM: West Marin Island, SW: South Wilbur Flood Area",5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),STRONTIUM,"BI-89: 5.01, WM-89: 6.65, WM-91: 6.02, SW-91: 5.71 µg/g ww",Egg concentration,,NR,Embryo,"Bair Island, WM: West Marin Island, SW: South Wilbur Flood Area",5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),ZINC (elemental),"BI-89: 53.6, WM-89: 57.8, WM-91: 51.5, SW-91: 52.3 µg/g ww",Egg concentration,,NR,Embryo,"Bair Island, WM: West Marin Island, SW: South Wilbur Flood Area",5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),PERFLUOROOCTANESULFONIC ACID (PFSA),256 ng/g ww,Liver concentration,,NR,Not Reported,Naples,2,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),PERFLUOROOCTANESULFONIC ACID (PFSA),43 ng/g ww,Liver concentration,,NR,Not Reported,Bonita Springs,1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),0.07 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),SELENIUM (elemental),0.30 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),BORON COMPOUNDS,0.74 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),CHROMIUM (elemental),0.11 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),COPPER (elemental),0.93 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),IRON (elemental),14.6 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MAGNESIUM COMPOUNDS,89 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MANGANESE COMPOUNDS,0.46 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),STRONTIUM,1.25 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),ZINC (elemental),9.5 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),"DDE (4,4'-)",0.249 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),PCB,0.078 µg/g ww,Egg concentration,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),PCB,See citation Figure 2,Egg concentration; congener pattern,,B,Embryo,Lower Laguna Madre,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),See citation Figure 2,Egg morphometrics,,B,Embryo,"Contaminated site: Cartagena Bay, Reference site: Totumo Marsh",NR,NR,TOX-REPRO - physiology,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),See citation Figure 4,Egg concentration,,B,Embryo,"Contaminated site: Cartagena Bay, Reference site: Totumo Marsh",NR,NR,TOX-REPRO - physiology,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),"Median: 922.5, geometric mean: 806.5 ng/g",Feather concentration,,NR,Nestling,Birama Swamp,21,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),"Median: 279.6, geometric mean: 1116.6 ng/g",Feather concentration,,NR,Nestling,Birama Swamp,21,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),SELENIUM (elemental),"Median: 1440.0, geometric mean: 342.8 ng/g",Feather concentration,,NR,Nestling,Birama Swamp,21,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),No effect,Growth rate,,NR,Nestling,"Wild collected eggs from Pinkey Castle Island, Charleston Harbor","0.16 µg/g fw group: 5, 0.39 µg/g fw group: 7","0.16, 0.39 µg/g fw (see citation for details on consumptions rates)",TOX-Non-Repro-Sublethal - whole animal,13-30 d,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),Increased,Breast muscle concentration,,NR,Nestling,"Wild collected eggs from Pinkey Castle Island, Charleston Harbor","0.16 µg/g fw group: 5, 0.39 µg/g fw group: 7","0.16, 0.39 µg/g fw (see citation for details on consumptions rates)",TOX-EXP IND - accumulation,13-30 d,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),Increased,Liver concentration,,NR,Nestling,"Wild collected eggs from Pinkey Castle Island, Charleston Harbor","0.16 µg/g fw group: 5, 0.39 µg/g fw group: 7","0.16, 0.39 µg/g fw (see citation for details on consumptions rates)",TOX-EXP IND - accumulation,13-30 d,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),Increased,Breast feather concentration,,NR,Nestling,"Wild collected eggs from Pinkey Castle Island, Charleston Harbor","0.16 µg/g fw group: 5, 0.39 µg/g fw group: 7","0.16, 0.39 µg/g fw (see citation for details on consumptions rates)",TOX-EXP IND - accumulation,13-30 d,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),0.26 µg/g ww,Liver concentration,,NR,Nestling,"Mangrove estuary, west coast of Everglades National Park",5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),COPPER (elemental),21 µg/g ww,Liver concentration,,NR,Nestling,"Mangrove estuary, west coast of Everglades National Park",5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),CADMIUM (elemental),0.08 µg/g ww,Liver concentration,,NR,Nestling,"Mangrove estuary, west coast of Everglades National Park",5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),HEXACHLOROBENZENE,Not detected,Brain concentration,,NR,Nestling,Lake Okeechobee,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),OXYCHLORDANE,0.04 µg/g ww,Brain concentration,,NR,Nestling,Lake Okeechobee,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),HEPTACHLOR EPOXIDE,0.04 µg/g ww,Brain concentration,,NR,Nestling,Lake Okeechobee,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),TRANS-NONACHLOR,0.03 µg/g ww,Brain concentration,,NR,Nestling,Lake Okeechobee,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),"DDE (4,4'-)",0.95 µg/g ww,Brain concentration,,NR,Nestling,Lake Okeechobee,4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),HEXACHLOROBENZENE,Not detected,Brain concentration,,NR,Nestling,Central Everglades,2,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),OXYCHLORDANE,Not detected,Brain concentration,,NR,Nestling,Central Everglades,2,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),HEPTACHLOR EPOXIDE,Not detected,Brain concentration,,NR,Nestling,Central Everglades,2,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),TRANS-NONACHLOR,Not detected,Brain concentration,,NR,Nestling,Central Everglades,2,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),"DDE (4,4'-)",0.06 µg/g ww,Brain concentration,,NR,Nestling,Central Everglades,2,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),HEXACHLOROBENZENE,Not detected,Brain concentration,,NR,Nestling,"Mangrove estuary, west coast of Everglades National Park",10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),OXYCHLORDANE,Not detected,Brain concentration,,NR,Nestling,"Mangrove estuary, west coast of Everglades National Park",10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),HEPTACHLOR EPOXIDE,Not detected,Brain concentration,,NR,Nestling,"Mangrove estuary, west coast of Everglades National Park",10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),TRANS-NONACHLOR,Not detected,Brain concentration,,NR,Nestling,"Mangrove estuary, west coast of Everglades National Park",10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),"DDE (4,4'-)",0.05 µg/g ww,Brain concentration,,NR,Nestling,"Mangrove estuary, west coast of Everglades National Park",10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),23.02 mg/kg,Femur concentration,,NR,Not Reported,Chesterfield County,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),0.55 mg/kg,Liver concentration,,NR,Not Reported,Chesterfield County,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),23.21 mg/kg,Femur concentration,,NR,Not Reported,Chesterfield County,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),0.50 mg/kg,Liver concentration,,NR,Not Reported,Chesterfield County,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),0.58 mg/kg,Kidney concentration,,NR,Not Reported,Chesterfield County,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),0.11 mg/kg,Thigh muscle concentration,,NR,Not Reported,Chesterfield County,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),0.11 mg/kg,Breast muscle concentration,,NR,Not Reported,Chesterfield County,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),BRODIFACOUM,"Bird 1: 24, bird 2: 190 µg/kg",Nontarget poisoning,,NR,Fledgling,,2,NR,TOX-MORT - mortality in the field,,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),,28364 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),CALCIUM,1402 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),,47.7 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),VANADIUM (elemental),Trace,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),CHROMIUM (elemental),Trace,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),IRON (elemental),588 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),NICKEL (elemental),Trace,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),ZINC (elemental),179 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),ARSENIC (elemental),Trace,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),SELENIUM (elemental),0.94 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),BROMINE COMPOUNDS,7.37 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),,Trace,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),STRONTIUM,9.24 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),1.26 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),1.61 µg/g,Feather concentration,,NR,Adult,Clear Lake,36,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),Increased,Liver concentration,,NR,Not Reported,,8,"0, 3, 10 lead shot",TOX-EXP IND - accumulation,85,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),Increased,Kidney concentration,,NR,Not Reported,,8,"0, 3, 10 lead shot",TOX-EXP IND - accumulation,85,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),Increased,Heart blood clot concentration,,NR,Not Reported,,8,"0, 3, 10 lead shot",TOX-EXP IND - accumulation,85,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),Decreased,Body weight,,NR,Not Reported,,8,"0, 3, 10 lead shot",TOX-Non-Repro-Sublethal - whole animal,85,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),Increased,Blood concentration,,NR,Not Reported,,8,"0, 3, 10 lead shot",TOX-EXP IND - accumulation,85,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),See citation Figure 3,Delta-aminolevulinic acid dehydratase activity,,NR,Not Reported,,8,"0, 3, 10 lead shot",TOX-Non-Repro-Sublethal - whole animal,85,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),See citation Figure 3,Erythrocyte protoporphryin activity,,NR,Not Reported,,8,"0, 3, 10 lead shot",TOX-Non-Repro-Sublethal - whole animal,85,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),LEAD (elemental),See citation Figure 3,Hematocrit,,NR,Not Reported,,8,"0, 3, 10 lead shot",TOX-Non-Repro-Sublethal - whole animal,85,Dietary,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),73.8 ppm,Liver concentration,,NR,Not Reported,"Wabigoon-English River area, NW Ontario",3,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),96.7 ppm,Liver concentration,,NR,Not Reported,"Wabigoon-English River area, NW Ontario",2,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),MERCURY (elemental),17.4 ppm,Breast muscle concentration,,NR,Not Reported,"Wabigoon-English River area, NW Ontario",2,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),CHROMIUM (elemental),"Vane 1: 4.7, Vane 2: 2.7, rachis 1: 0.32, rachis 2: 0.61 µg/g",Feather concentration; flight left 1⁰,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),CHROMIUM (elemental),"Vane 1: 4.6, Vane 2: 2.7, rachis 1: 0.75, rachis 2: 0.50 µg/g",Feather concentration; flight right 1⁰,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),CHROMIUM (elemental),"Vane 1: 4.6, Vane 2: 3.0, rachis 1: 0.25, rachis 2: 0.57 µg/g",Feather concentration; flight left 2⁰,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),CHROMIUM (elemental),"Vane 1:1.9, Vane 2: 2.1, rachis 1: 0.27, rachis 2: 0.31 µg/g",Feather concentration; flight right 2⁰,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),CHROMIUM (elemental),"Vane 1: 3.7, vane 2: 1.4, rachis 1: 0.25, rachis 2: 0.26 µg/g",Tail concentration,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),ARSENIC (elemental),"Vane 1: 0.22, Vane 2: 0.20, rachis 1: 0.089, rachis 2: 0.0077 µg/g",Feather concentration; flight left 1⁰,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),ARSENIC (elemental),"Vane 1: 0.22, Vane 2: 0.15, rachis 1: 0.12, rachis 2: 0.052 µg/g",Feather concentration; flight right 1⁰,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),ARSENIC (elemental),"Vane 1: 0.13, Vane 2: 0.086, rachis 1: 0.035, rachis 2: 0.054 µg/g",Feather concentration; flight left 2⁰,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),ARSENIC (elemental),"Vane 1: 0.15, Vane 2: 0.19, rachis 1: 0.050, rachis 2: 0.050 µg/g",Feather concentration; flight right 2⁰,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Enhydra lutris (Sea Otter),ARSENIC (elemental),"Vane 1: 0.39, vane 2: 0.10, rachis 1: 0.055, rachis 2: 0.044 µg/g",Tail concentration,,NR,Adult,"Frontenac, Eastern Ontario",1,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Laterallus jamaicensis (California Black Rail),HEXACHLOROCYCLOHEXANE,"α: 0.15, β: 0.08, δ: 0.63, Ʃ: 1.13 µg/g ww",Feather concentration,,NR,Both Adults and Juveniles,Rio Negro Province; rural site: Bariloche; ag site: Valle,45,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
